token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
20778,JAMNAAUTO,JAMNAAUTO,,-1.000000,1,,NSE,1.000000
20878,MUFTI,MUFTI,,-1.000000,1,,NSE,1.000000
21091,STARCEMENT,STARCEMENT,,-1.000000,1,,NSE,1.000000
21195,GTPL,GTPL,,-1.000000,1,,NSE,1.000000
21705,MEDIASSIST,MEDIASSIST,,-1.000000,1,,NSE,5.000000
21713,LASA,LASA,,-1.000000,1,,NSE,1.000000
21828,TEXRAIL,TEXRAIL,,-1.000000,1,,NSE,1.000000
13920,PLASTIBLEN,PLASTIBLEN,,-1.000000,1,,NSE,1.000000
1394,HINDUNILVR,HINDUNILVR,,-1.000000,1,,NSE,10.000000
13976,TANLA,TANLA,,-1.000000,1,,NSE,5.000000
14058,SANGHVIMOV,SANGHVIMOV,,-1.000000,1,,NSE,5.000000
14068,SAGCEM,SAGCEM,,-1.000000,1,,NSE,1.000000
14111,NETWORK18,NETWORK18,,-1.000000,1,,NSE,1.000000
14218,CTE,CTE,,-1.000000,1,,NSE,1.000000
14423,LAOPALA,LAOPALA,,-1.000000,1,,NSE,1.000000
14490,NCLIND,NCLIND,,-1.000000,1,,NSE,1.000000
14552,PHOENIXLTD,PHOENIXLTD,,-1.000000,1,,NSE,10.000000
14582,SRHHYPOLTD,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
14592,FORTIS,FORTIS,,-1.000000,1,,NSE,5.000000
14602,WEBELSOLAR,WEBELSOLAR,,-1.000000,1,,NSE,1.000000
14618,CHEMBOND,CHEMBOND,,-1.000000,1,,NSE,1.000000
14764,071NSETEST,071NSETEST,,-1.000000,1,,NSE,5.000000
14766,V2RETAIL,V2RETAIL,,-1.000000,1,,NSE,10.000000
14767,081NSETEST,081NSETEST,,-1.000000,1,,NSE,5.000000
14769,091NSETEST,091NSETEST,,-1.000000,1,,NSE,5.000000
1480,REPL,REPL,,-1.000000,1,,NSE,1.000000
1485,IFBIND,IFBIND,,-1.000000,1,,NSE,10.000000
14982,CENTUM,CENTUM,,-1.000000,1,,NSE,10.000000
1507,MOGSEC,MOGSEC,,-1.000000,1,,NSE,1.000000
15068,RELIGARE,RELIGARE,,-1.000000,1,,NSE,1.000000
15083,ADANIPORTS,ADANIPORTS,,-1.000000,1,,NSE,10.000000
15119,EDELWEISS,EDELWEISS,,-1.000000,1,,NSE,1.000000
1515,INDIACEM,INDIACEM,,-1.000000,1,,NSE,5.000000
15234,AMBIKCO,AMBIKCO,,-1.000000,1,,NSE,10.000000
1530,INDIANHUME,INDIANHUME,,-1.000000,1,,NSE,5.000000
15278,ONMOBILE,ONMOBILE,,-1.000000,1,,NSE,1.000000
15649,ATALREAL,ATALREAL,,-1.000000,1,,NSE,1.000000
1628,BECTORFOOD,BECTORFOOD,,-1.000000,1,,NSE,1.000000
15883,HINDWAREAP,HINDWAREAP,,-1.000000,1,,NSE,1.000000
1633,IPCALAB,IPCALAB,,-1.000000,1,,NSE,10.000000
16395,MMP,MMP,,-1.000000,1,,NSE,1.000000
16669,BAJAJ-AUTO,BAJAJ-AUTO,,-1.000000,1,,NSE,50.000000
16783,GVT&D,GVT&D,,-1.000000,1,,NSE,10.000000
16795,ARCHIDPLY,ARCHIDPLY,,-1.000000,1,,NSE,1.000000
16915,ZFCVINDIA,ZFCVINDIA,,-1.000000,1,,NSE,100.000000
16933,INDBANK,INDBANK,,-1.000000,1,,NSE,1.000000
17,GATECHDVR,GATECHDVR,,-1.000000,1,,NSE,1.000000
17071,URAVIDEF,URAVIDEF,,-1.000000,1,,NSE,1.000000
17140,IDEAFORGE,IDEAFORGE,,-1.000000,1,,NSE,5.000000
17187,CYIENTDLM,CYIENTDLM,,-1.000000,1,,NSE,5.000000
17197,PAKKA,PAKKA,,-1.000000,1,,NSE,1.000000
1726,JBCHEPHARM,JBCHEPHARM,,-1.000000,1,,NSE,10.000000
17270,ASPINWALL,ASPINWALL,,-1.000000,1,,NSE,1.000000
17475,NV20IETF,NV20IETF,,-1.000000,1,,NSE,1.000000
17635,ZYDUSWELL,ZYDUSWELL,,-1.000000,1,,NSE,5.000000
17747,NIITMTS,NIITMTS,,-1.000000,1,,NSE,5.000000
17881,DBCORP,DBCORP,,-1.000000,1,,NSE,1.000000
18417,RISHABH,RISHABH,,-1.000000,1,,NSE,5.000000
18457,POWERINDIA,POWERINDIA,,-1.000000,1,,NSE,500.000000
18564,LTTS,LTTS,,-1.000000,1,,NSE,10.000000
18908,PNBHOUSING,PNBHOUSING,,-1.000000,1,,NSE,5.000000
19097,SILLYMONKS,SILLYMONKS,,-1.000000,1,,NSE,1.000000
19184,SFL,SFL,,-1.000000,1,,NSE,5.000000
1919,KOPRAN,KOPRAN,,-1.000000,1,,NSE,1.000000
19205,HEADSUP,HEADSUP,,-1.000000,1,,NSE,1.000000
19235,IMFA,IMFA,,-1.000000,1,,NSE,10.000000
19372,SPCENET,SPCENET,,-1.000000,1,,NSE,1.000000
19438,AHLEAST,AHLEAST,,-1.000000,1,,NSE,1.000000
1964,TRENT,TRENT,,-1.000000,1,,NSE,10.000000
19578,UGARSUGAR,UGARSUGAR,,-1.000000,1,,NSE,1.000000
201,UNIDT,UNIDT,,-1.000000,1,,NSE,1.000000
20092,TASTYBITE,TASTYBITE,,-1.000000,1,,NSE,50.000000
20110,GREENPOWER,GREENPOWER,,-1.000000,1,,NSE,1.000000
20159,ARIHANTSUP,ARIHANTSUP,,-1.000000,1,,NSE,5.000000
20296,SHAH,SHAH,,-1.000000,1,,NSE,1.000000
20302,PRESTIGE,PRESTIGE,,-1.000000,1,,NSE,10.000000
20303,GANDHAR,GANDHAR,,-1.000000,1,,NSE,1.000000
20534,GRAVITA,GRAVITA,,-1.000000,1,,NSE,10.000000
2056,HOMEFIRST,HOMEFIRST,,-1.000000,1,,NSE,10.000000
20621,PENIND,PENIND,,-1.000000,1,,NSE,1.000000
20788,MOTISONS,MOTISONS,,-1.000000,1,,NSE,1.000000
20854,HAPPYFORGE,HAPPYFORGE,,-1.000000,1,,NSE,10.000000
20906,A2ZINFRA,A2ZINFRA,,-1.000000,1,,NSE,1.000000
21252,AXISNIFTY,AXISNIFTY,,-1.000000,1,,NSE,1.000000
21254,LOWVOLIETF,LOWVOLIETF,,-1.000000,1,,NSE,1.000000
21399,GANGESSECU,GANGESSECU,,-1.000000,1,,NSE,1.000000
21551,HALEOSLABS,HALEOSLABS,,-1.000000,1,,NSE,10.000000
2168,RAJMET,RAJMET,,-1.000000,1,,NSE,1.000000
10012,EBBE23INAV,EBBE23INAV,,-1.000000,1,,NSE,1.000000
10117,MANXT5INAV,MANXT5INAV,,-1.000000,1,,NSE,1.000000
10134,MID150INAV,MID150INAV,,-1.000000,1,,NSE,1.000000
10217,ADANIENSOL,ADANIENSOL,,-1.000000,1,,NSE,10.000000
10297,PPL,PPL,,-1.000000,1,,NSE,1.000000
10346,DGCONTENT,DGCONTENT,,-1.000000,1,,NSE,1.000000
10453,SATIN,SATIN,,-1.000000,1,,NSE,1.000000
10457,ARVSMART,ARVSMART,,-1.000000,1,,NSE,5.000000
10557,NAVKARCORP,NAVKARCORP,,-1.000000,1,,NSE,1.000000
10577,KRBL,KRBL,,-1.000000,1,,NSE,5.000000
10579,MARKSANS,MARKSANS,,-1.000000,1,,NSE,1.000000
10599,GUJGASLTD,GUJGASLTD,,-1.000000,1,,NSE,5.000000
1073,FOSECOIND,FOSECOIND,,-1.000000,1,,NSE,50.000000
10700,SURANAT&P,SURANAT&P,,-1.000000,1,,NSE,1.000000
10859,DREAMFOLKS,DREAMFOLKS,,-1.000000,1,,NSE,1.000000
10922,OMAXAUTO,OMAXAUTO,,-1.000000,1,,NSE,1.000000
11037,BANKIETF,BANKIETF,,-1.000000,1,,NSE,1.000000
11039,DCMNVL,DCMNVL,,-1.000000,1,,NSE,1.000000
11050,SIRCA,SIRCA,,-1.000000,1,,NSE,5.000000
11065,NATHBIOGEN,NATHBIOGEN,,-1.000000,1,,NSE,1.000000
11193,AXISILVER,AXISILVER,,-1.000000,1,,NSE,1.000000
11212,SHK,SHK,,-1.000000,1,,NSE,1.000000
11253,WELSPUNLIV,WELSPUNLIV,,-1.000000,1,,NSE,1.000000
1134,APOLLO,APOLLO,,-1.000000,1,,NSE,1.000000
11369,TTKHLTCARE,TTKHLTCARE,,-1.000000,1,,NSE,5.000000
11373,BIOCON,BIOCON,,-1.000000,1,,NSE,5.000000
11377,MAHABANK,MAHABANK,,-1.000000,1,,NSE,1.000000
11394,ZOTA,ZOTA,,-1.000000,1,,NSE,10.000000
11452,CCL,CCL,,-1.000000,1,,NSE,10.000000
11536,TCS,TCS,,-1.000000,1,,NSE,10.000000
11596,LINCOLN,LINCOLN,,-1.000000,1,,NSE,5.000000
11723,JSWSTEEL,JSWSTEEL,,-1.000000,1,,NSE,10.000000
1185,AMBER,AMBER,,-1.000000,1,,NSE,50.000000
11779,ACEINTEG,ACEINTEG,,-1.000000,1,,NSE,1.000000
11840,NH,NH,,-1.000000,1,,NSE,10.000000
1190,FMGOETZE,FMGOETZE,,-1.000000,1,,NSE,5.000000
11892,VHL,VHL,,-1.000000,1,,NSE,10.000000
11895,DCXINDIA,DCXINDIA,,-1.000000,1,,NSE,1.000000
11966,BIKAJI,BIKAJI,,-1.000000,1,,NSE,5.000000
11975,RML,RML,,-1.000000,1,,NSE,5.000000
11987,ICIL,ICIL,,-1.000000,1,,NSE,5.000000
12032,FIVESTAR,FIVESTAR,,-1.000000,1,,NSE,5.000000
12101,HDFCNIFIT,HDFCNIFIT,,-1.000000,1,,NSE,1.000000
1232,GRASIM,GRASIM,,-1.000000,1,,NSE,10.000000
12841,11NSETEST,11NSETEST,,-1.000000,1,,NSE,5.000000
13061,360ONE,360ONE,,-1.000000,1,,NSE,10.000000
1313,HARRMALAYA,HARRMALAYA,,-1.000000,1,,NSE,1.000000
13275,INDOTECH,INDOTECH,,-1.000000,1,,NSE,10.000000
13409,GPIL,GPIL,,-1.000000,1,,NSE,5.000000
13457,KAMDHENU,KAMDHENU,,-1.000000,1,,NSE,1.000000
13528,GMRAIRPORT,GMRAIRPORT,,-1.000000,1,,NSE,1.000000
13580,RADIANTCMS,RADIANTCMS,,-1.000000,1,,NSE,1.000000
13592,HGM,HGM,,-1.000000,1,,NSE,1.000000
13637,JMFINANCIL,JMFINANCIL,,-1.000000,1,,NSE,1.000000
13656,ALICON,ALICON,,-1.000000,1,,NSE,5.000000
13750,FLUOROCHEM,FLUOROCHEM,,-1.000000,1,,NSE,10.000000
13900,CREST,CREST,,-1.000000,1,,NSE,5.000000
13925,NFL,NFL,,-1.000000,1,,NSE,1.000000
13941,PRAENG,PRAENG,,-1.000000,1,,NSE,1.000000
1403,HINDOILEXP,HINDOILEXP,,-1.000000,1,,NSE,1.000000
14150,BTML,BTML,,-1.000000,1,,NSE,1.000000
14236,HDFCMID150,HDFCMID150,,-1.000000,1,,NSE,1.000000
14278,ORIENTBELL,ORIENTBELL,,-1.000000,1,,NSE,5.000000
144,GODREJAGRO,GODREJAGRO,,-1.000000,1,,NSE,5.000000
14398,AMDIND,AMDIND,,-1.000000,1,,NSE,1.000000
14403,RAJTV,RAJTV,,-1.000000,1,,NSE,1.000000
14445,NAHARPOLY,NAHARPOLY,,-1.000000,1,,NSE,1.000000
1448,HLVLTD,HLVLTD,,-1.000000,1,,NSE,1.000000
14485,THEMISMED,THEMISMED,,-1.000000,1,,NSE,1.000000
14657,INSECTICID,INSECTICID,,-1.000000,1,,NSE,5.000000
14702,NAGREEKEXP,NAGREEKEXP,,-1.000000,1,,NSE,1.000000
1476,IDBI,IDBI,,-1.000000,1,,NSE,1.000000
14758,051NSETEST,051NSETEST,,-1.000000,1,,NSE,5.000000
14772,101NSETEST,101NSETEST,,-1.000000,1,,NSE,5.000000
14793,SIGMAADV,SIGMAADV,,-1.000000,1,,NSE,1.000000
14848,ALPA,ALPA,,-1.000000,1,,NSE,1.000000
15058,AVALON,AVALON,,-1.000000,1,,NSE,10.000000
15061,PSUBANK,PSUBANK,,-1.000000,1,,NSE,1.000000
15085,SILVERBETA,SILVERBETA,,-1.000000,1,,NSE,1.000000
15156,KALYANIFRG,KALYANIFRG,,-1.000000,1,,NSE,5.000000
15179,ECLERX,ECLERX,,-1.000000,1,,NSE,10.000000
15214,DVL,DVL,,-1.000000,1,,NSE,1.000000
15219,PATINTLOG,PATINTLOG,,-1.000000,1,,NSE,1.000000
15303,BANG,BANG,,-1.000000,1,,NSE,1.000000
15308,SEPC,SEPC,,-1.000000,1,,NSE,1.000000
157,APOLLOHOSP,APOLLOHOSP,,-1.000000,1,,NSE,50.000000
1565,RVHL,RVHL,,-1.000000,1,,NSE,1.000000
15409,NESCO,NESCO,,-1.000000,1,,NSE,10.000000
16123,BHARATWIRE,BHARATWIRE,,-1.000000,1,,NSE,1.000000
163,APOLLOTYRE,APOLLOTYRE,,-1.000000,1,,NSE,5.000000
1621,TATAINVEST,TATAINVEST,,-1.000000,1,,NSE,5.000000
16719,ALMONDZ,ALMONDZ,,-1.000000,1,,NSE,1.000000
16859,SINDHUTRAD,SINDHUTRAD,,-1.000000,1,,NSE,1.000000
16943,ASHOKAMET,ASHOKAMET,,-1.000000,1,,NSE,1.000000
16996,TPHQ,TPHQ,,-1.000000,1,,NSE,1.000000
17094,CROMPTON,CROMPTON,,-1.000000,1,,NSE,5.000000
17130,PARAGMILK,PARAGMILK,,-1.000000,1,,NSE,1.000000
17424,GLOBUSSPR,GLOBUSSPR,,-1.000000,1,,NSE,5.000000
17520,RTNPOWER,RTNPOWER,,-1.000000,1,,NSE,1.000000
17576,PVTBANKADD,PVTBANKADD,,-1.000000,1,,NSE,1.000000
17598,ASALCBR,ASALCBR,,-1.000000,1,,NSE,5.000000
17742,BAFNAPH,BAFNAPH,,-1.000000,1,,NSE,1.000000
17770,GROBTEA,GROBTEA,,-1.000000,1,,NSE,5.000000
1797,AWHCL,AWHCL,,-1.000000,1,,NSE,5.000000
17933,BEARDSELL,BEARDSELL,,-1.000000,1,,NSE,1.000000
17888,GATECH,GATECH,,-1.000000,1,,NSE,1.000000
18029,MBLINFRA,MBLINFRA,,-1.000000,1,,NSE,1.000000
18119,SRGHFL,SRGHFL,,-1.000000,1,,NSE,5.000000
18250,PYRAMID,PYRAMID,,-1.000000,1,,NSE,1.000000
18566,RRKABEL,RRKABEL,,-1.000000,1,,NSE,10.000000
1879,CARYSIL,CARYSIL,,-1.000000,1,,NSE,5.000000
18866,MAZDA,MAZDA,,-1.000000,1,,NSE,1.000000
19,STYRENIX,STYRENIX,,-1.000000,1,,NSE,10.000000
18977,UNIVASTU,UNIVASTU,,-1.000000,1,,NSE,1.000000
19020,JSWINFRA,JSWINFRA,,-1.000000,1,,NSE,5.000000
19025,KIRLOSIND,KIRLOSIND,,-1.000000,1,,NSE,10.000000
19223,TCIEXP,TCIEXP,,-1.000000,1,,NSE,5.000000
19224,SENSEXETF,SENSEXETF,,-1.000000,1,,NSE,1.000000
19237,MONIFTY500,MONIFTY500,,-1.000000,1,,NSE,1.000000
193,ARVIND,ARVIND,,-1.000000,1,,NSE,5.000000
19248,MON500INAV,MON500INAV,,-1.000000,1,,NSE,1.000000
19543,HDFCGOLD,HDFCGOLD,,-1.000000,1,,NSE,1.000000
19556,BHANDARI,BHANDARI,,-1.000000,1,,NSE,1.000000
19640,ALPHAETF,ALPHAETF,,-1.000000,1,,NSE,1.000000
19877,RADIOCITY,RADIOCITY,,-1.000000,1,,NSE,1.000000
1994,LIBERTSHOE,LIBERTSHOE,,-1.000000,1,,NSE,1.000000
1997,LICHSGFIN,LICHSGFIN,,-1.000000,1,,NSE,5.000000
20160,CANTABIL,CANTABIL,,-1.000000,1,,NSE,5.000000
203,ASHAPURMIN,ASHAPURMIN,,-1.000000,1,,NSE,5.000000
20257,ESILVER,ESILVER,,-1.000000,1,,NSE,1.000000
20527,PRUDMOULI,PRUDMOULI,,-1.000000,1,,NSE,1.000000
206,ASHIMASYN,ASHIMASYN,,-1.000000,1,,NSE,1.000000
20547,BBNPPGOLD,BBNPPGOLD,,-1.000000,1,,NSE,5.000000
20560,DOLLAR,DOLLAR,,-1.000000,1,,NSE,5.000000
20642,JINDWORLD,JINDWORLD,,-1.000000,1,,NSE,1.000000
20776,BHAGYANGR,BHAGYANGR,,-1.000000,1,,NSE,1.000000
20790,SUMEETINDS,SUMEETINDS,,-1.000000,1,,NSE,1.000000
20830,MOIL,MOIL,,-1.000000,1,,NSE,5.000000
2085,MAHSCOOTER,MAHSCOOTER,,-1.000000,1,,NSE,100.000000
20852,ZEELEARN,ZEELEARN,,-1.000000,1,,NSE,1.000000
21095,SHEKHAWATI,SHEKHAWATI,,-1.000000,1,,NSE,1.000000
21113,BFINVEST,BFINVEST,,-1.000000,1,,NSE,5.000000
21154,ERIS,ERIS,,-1.000000,1,,NSE,10.000000
21406,AVADHSUGAR,AVADHSUGAR,,-1.000000,1,,NSE,5.000000
2142,MFSL,MFSL,,-1.000000,1,,NSE,10.000000
21578,COMSYN,COMSYN,,-1.000000,1,,NSE,1.000000
21750,LIQUIDCASE,LIQUIDCASE,,-1.000000,1,,NSE,1.000000
2202,MIRCELECTR,MIRCELECTR,,-1.000000,1,,NSE,1.000000
22239,EBBETF0431,EBBETF0431,,-1.000000,1,,NSE,1.000000
22282,TIRUPATIFL,TIRUPATIFL,,-1.000000,1,,NSE,1.000000
22377,MAXHEALTH,MAXHEALTH,,-1.000000,1,,NSE,10.000000
2256,PENINLAND,PENINLAND,,-1.000000,1,,NSE,1.000000
22670,RPTECH,RPTECH,,-1.000000,1,,NSE,5.000000
22730,VSTL,VSTL,,-1.000000,1,,NSE,1.000000
2283,MRPL,MRPL,,-1.000000,1,,NSE,1.000000
22832,SMALLCAP,SMALLCAP,,-1.000000,1,,NSE,1.000000
22846,GPTHEALTH,GPTHEALTH,,-1.000000,1,,NSE,1.000000
23056,JGCHEM,JGCHEM,,-1.000000,1,,NSE,5.000000
23188,MOS250INAV,MOS250INAV,,-1.000000,1,,NSE,1.000000
23512,TARACHAND,TARACHAND,,-1.000000,1,,NSE,1.000000
23553,AIIL,AIIL,,-1.000000,1,,NSE,5.000000
23647,FILATFASH,FILATFASH,,-1.000000,1,,NSE,1.000000
23740,TBOTEK,TBOTEK,,-1.000000,1,,NSE,10.000000
24025,KRONOX,KRONOX,,-1.000000,1,,NSE,1.000000
24196,VADILALIND,VADILALIND,,-1.000000,1,,NSE,10.000000
24231,OMINFRAL,OMINFRAL,,-1.000000,1,,NSE,1.000000
24823,MANCREDIT,MANCREDIT,,-1.000000,1,,NSE,1.000000
24851,SUYOG,SUYOG,,-1.000000,1,,NSE,5.000000
24948,LTF,LTF,,-1.000000,1,,NSE,5.000000
25222,SANOFICONR,SANOFICONR,,-1.000000,1,,NSE,10.000000
25358,PGEL,PGEL,,-1.000000,1,,NSE,5.000000
25403,WCIL,WCIL,,-1.000000,1,,NSE,1.000000
25468,PAISALO,PAISALO,,-1.000000,1,,NSE,1.000000
25606,MOMENTUM50,MOMENTUM50,,-1.000000,1,,NSE,1.000000
25786,KANANIIND,KANANIIND,,-1.000000,1,,NSE,1.000000
25855,AFFORDABLE,AFFORDABLE,,-1.000000,1,,NSE,1.000000
2610,PEARLPOLY,PEARLPOLY,,-1.000000,1,,NSE,1.000000
2616,SEAMECLTD,SEAMECLTD,,-1.000000,1,,NSE,10.000000
27020,ABINFRA,ABINFRA,,-1.000000,1,,NSE,1.000000
27037,TBZ,TBZ,,-1.000000,1,,NSE,1.000000
27066,SWIGGY,SWIGGY,,-1.000000,1,,NSE,5.000000
2708,PRAKASH,PRAKASH,,-1.000000,1,,NSE,1.000000
27171,RACLGEAR,RACLGEAR,,-1.000000,1,,NSE,10.000000
27571,ODIGMA,ODIGMA,,-1.000000,1,,NSE,1.000000
2792,EASEMYTRIP,EASEMYTRIP,,-1.000000,1,,NSE,1.000000
27754,INNOVANA,INNOVANA,,-1.000000,1,,NSE,5.000000
2859,RAYMOND,RAYMOND,,-1.000000,1,,NSE,5.000000
28888,SENORES,SENORES,,-1.000000,1,,NSE,5.000000
29075,SETL,SETL,,-1.000000,1,,NSE,1.000000
29204,STALLION,STALLION,,-1.000000,1,,NSE,1.000000
22255,NDRAUTO,NDRAUTO,,-1.000000,1,,NSE,5.000000
2229,MODIRUBBER,MODIRUBBER,,-1.000000,1,,NSE,1.000000
22595,HDFCPSUBK,HDFCPSUBK,,-1.000000,1,,NSE,1.000000
23066,GOPAL,GOPAL,,-1.000000,1,,NSE,5.000000
2328,CPSEETF,CPSEETF,,-1.000000,1,,NSE,1.000000
23447,181NSETEST,181NSETEST,,-1.000000,1,,NSE,5.000000
24014,BOROSCI,BOROSCI,,-1.000000,1,,NSE,1.000000
24077,MID150CASE,MID150CASE,,-1.000000,1,,NSE,1.000000
2431,RAILTEL,RAILTEL,,-1.000000,1,,NSE,5.000000
2435,CONSUMBEES,CONSUMBEES,,-1.000000,1,,NSE,1.000000
2439,NKIND,NKIND,,-1.000000,1,,NSE,1.000000
24378,RELIABLE,RELIABLE,,-1.000000,1,,NSE,1.000000
24404,ABGSEC,ABGSEC,,-1.000000,1,,NSE,1.000000
24533,OILIETF,OILIETF,,-1.000000,1,,NSE,1.000000
24595,RUSHIL,RUSHIL,,-1.000000,1,,NSE,1.000000
2475,ONGC,ONGC,,-1.000000,1,,NSE,5.000000
24742,CEIGALL,CEIGALL,,-1.000000,1,,NSE,5.000000
24814,FIRSTCRY,FIRSTCRY,,-1.000000,1,,NSE,1.000000
25017,BODALCHEM,BODALCHEM,,-1.000000,1,,NSE,1.000000
2513,BCLIND,BCLIND,,-1.000000,1,,NSE,1.000000
25162,EUREKAFORB,EUREKAFORB,,-1.000000,1,,NSE,5.000000
25262,TOLINS,TOLINS,,-1.000000,1,,NSE,1.000000
25512,FLEXITUFF,FLEXITUFF,,-1.000000,1,,NSE,1.000000
25584,TRITURBINE,TRITURBINE,,-1.000000,1,,NSE,5.000000
25634,ESSARSHPNG,ESSARSHPNG,,-1.000000,1,,NSE,1.000000
25672,DIFFNKG,DIFFNKG,,-1.000000,1,,NSE,5.000000
25724,RUPA,RUPA,,-1.000000,1,,NSE,1.000000
25851,VAL30IETF,VAL30IETF,,-1.000000,1,,NSE,1.000000
25872,GROWWGOLD,GROWWGOLD,,-1.000000,1,,NSE,1.000000
25977,AFCONS,AFCONS,,-1.000000,1,,NSE,5.000000
27008,HEXATRADEX,HEXATRADEX,,-1.000000,1,,NSE,1.000000
27047,MASTERTR,MASTERTR,,-1.000000,1,,NSE,1.000000
27097,NIVABUPA,NIVABUPA,,-1.000000,1,,NSE,1.000000
2809,RAJSREESUG,RAJSREESUG,,-1.000000,1,,NSE,1.000000
28046,MOBIKWIK,MOBIKWIK,,-1.000000,1,,NSE,1.000000
2841,LXCHEM,LXCHEM,,-1.000000,1,,NSE,1.000000
28314,ANUHPHR,ANUHPHR,,-1.000000,1,,NSE,1.000000
2866,RCF,RCF,,-1.000000,1,,NSE,1.000000
28714,TRANSRAILL,TRANSRAILL,,-1.000000,1,,NSE,5.000000
28899,KITEX,KITEX,,-1.000000,1,,NSE,1.000000
29135,INDUSTOWER,INDUSTOWER,,-1.000000,1,,NSE,5.000000
29251,ITCHOTELS,ITCHOTELS,,-1.000000,1,,NSE,1.000000
29284,VMART,VMART,,-1.000000,1,,NSE,5.000000
29439,SUPREME,SUPREME,,-1.000000,1,,NSE,1.000000
29492,ORCHASP,ORCHASP,,-1.000000,1,,NSE,1.000000
2970,SURYODAY,SURYODAY,,-1.000000,1,,NSE,1.000000
3021,SOTL,SOTL,,-1.000000,1,,NSE,5.000000
30249,ISHANCH,ISHANCH,,-1.000000,1,,NSE,1.000000
30455,SPECTRUM,SPECTRUM,,-1.000000,1,,NSE,10.000000
30519,SNXT30INAV,SNXT30INAV,,-1.000000,1,,NSE,1.000000
30552,MOME30INAV,MOME30INAV,,-1.000000,1,,NSE,1.000000
3103,SHREECEM,SHREECEM,,-1.000000,1,,NSE,500.000000
31107,DBSTOCKBRO,DBSTOCKBRO,,-1.000000,1,,NSE,1.000000
3138,HONDAPOWER,HONDAPOWER,,-1.000000,1,,NSE,10.000000
34,ADOR,ADOR,,-1.000000,1,,NSE,10.000000
330,VALIANTORG,VALIANTORG,,-1.000000,1,,NSE,1.000000
3273,SRF,SRF,,-1.000000,1,,NSE,10.000000
3453,TECILCHEM,TECILCHEM,,-1.000000,1,,NSE,1.000000
3546,TTKPRESTIG,TTKPRESTIG,,-1.000000,1,,NSE,5.000000
357,NAM-INDIA,NAM-INDIA,,-1.000000,1,,NSE,5.000000
3703,VIPIND,VIPIND,,-1.000000,1,,NSE,5.000000
3721,TATACOMM,TATACOMM,,-1.000000,1,,NSE,10.000000
4,21STCENMGM,21STCENMGM,,-1.000000,1,,NSE,1.000000
40,AEGISLOG,AEGISLOG,,-1.000000,1,,NSE,5.000000
4007,CORALFINAC,CORALFINAC,,-1.000000,1,,NSE,1.000000
4176,ZENITHEXPO,ZENITHEXPO,,-1.000000,1,,NSE,1.000000
4136,BIOFILCHEM,BIOFILCHEM,,-1.000000,1,,NSE,1.000000
4306,SHRIRAMFIN,SHRIRAMFIN,,-1.000000,1,,NSE,10.000000
445,5PAISA,5PAISA,,-1.000000,1,,NSE,5.000000
4525,DYNAMATECH,DYNAMATECH,,-1.000000,1,,NSE,100.000000
4568,ATLASCYCLE,ATLASCYCLE,,-1.000000,1,,NSE,1.000000
4870,INDSWFTLAB,INDSWFTLAB,,-1.000000,1,,NSE,1.000000
4992,SHARDACROP,SHARDACROP,,-1.000000,1,,NSE,10.000000
513,BOMDYEING,BOMDYEING,,-1.000000,1,,NSE,1.000000
5097,ETERNAL,ETERNAL,,-1.000000,1,,NSE,1.000000
5385,AAVAS,AAVAS,,-1.000000,1,,NSE,10.000000
5948,SOUTHBANK,SOUTHBANK,,-1.000000,1,,NSE,1.000000
619,CENTENKA,CENTENKA,,-1.000000,1,,NSE,5.000000
6127,DIGJAMLMTD,DIGJAMLMTD,,-1.000000,1,,NSE,1.000000
6422,MANORG,MANORG,,-1.000000,1,,NSE,5.000000
6733,JINDALSTEL,JINDALSTEL,,-1.000000,1,,NSE,10.000000
7091,SEJALLTD,SEJALLTD,,-1.000000,1,,NSE,5.000000
722,SBIETFPB,SBIETFPB,,-1.000000,1,,NSE,1.000000
740,SBIETFIT,SBIETFIT,,-1.000000,1,,NSE,1.000000
742,COSMOFIRST,COSMOFIRST,,-1.000000,1,,NSE,5.000000
7406,GLENMARK,GLENMARK,,-1.000000,1,,NSE,10.000000
7413,MANAKCOAT,MANAKCOAT,,-1.000000,1,,NSE,1.000000
7456,MIDQ50ADD,MIDQ50ADD,,-1.000000,1,,NSE,1.000000
22344,ALPL30IETF,ALPL30IETF,,-1.000000,1,,NSE,1.000000
22433,HDFCNIFBAN,HDFCNIFBAN,,-1.000000,1,,NSE,1.000000
22521,GILT5BETA,GILT5BETA,,-1.000000,1,,NSE,1.000000
2303,HAL,HAL,,-1.000000,1,,NSE,10.000000
2313,MURUDCERA,MURUDCERA,,-1.000000,1,,NSE,1.000000
2316,HEIDELBERG,HEIDELBERG,,-1.000000,1,,NSE,1.000000
2319,NCC,NCC,,-1.000000,1,,NSE,1.000000
23181,MOSMALL250,MOSMALL250,,-1.000000,1,,NSE,1.000000
2350,NURECA,NURECA,,-1.000000,1,,NSE,5.000000
23650,MUTHOOTFIN,MUTHOOTFIN,,-1.000000,1,,NSE,10.000000
24086,TOP100INAV,TOP100INAV,,-1.000000,1,,NSE,1.000000
24117,BBNPNBETF,BBNPNBETF,,-1.000000,1,,NSE,1.000000
24145,RETAIL,RETAIL,,-1.000000,1,,NSE,1.000000
